over_number,wickets_fallen,batsman_avg,bowler_econ,strike_rate,match_phase,runs_in_over
14,7,31.7,8.19,106.0,1,1.0
19,4,21.5,6.9,126.8,2,8.0
7,2,33.2,6.99,130.2,1,9.0
7,3,36.8,8.66,145.1,1,11.0
7,2,15.6,8.74,154.8,1,10.0
8,4,21.6,7.65,157.8,1,1.0
14,3,32.4,6.02,140.7,1,4.0
10,3,37.7,9.41,130.0,1,8.0
15,9,34.4,7.46,159.7,1,14.0
9,1,26.5,10.47,129.9,1,12.0
7,2,37.7,7.84,131.1,1,11.0
4,2,22.4,8.16,125.1,0,5.0
12,7,30.9,7.48,87.4,1,4.0
18,9,21.5,8.29,155.4,2,11.0
18,8,30.7,12.17,143.5,2,19.0
6,2,23.8,8.0,82.6,0,6.0
10,6,38.0,9.53,150.0,1,11.0
15,5,35.5,8.11,123.9,1,13.0
13,4,27.4,9.41,149.8,1,8.0
2,2,40.7,5.68,131.5,0,9.0
12,2,24.3,10.33,102.9,1,14.0
1,0,31.7,8.41,130.5,0,12.0
3,0,27.1,7.68,112.0,0,12.0
14,3,37.9,9.08,105.5,1,13.0
3,1,37.1,8.17,147.3,0,8.0
7,1,42.4,6.62,129.9,1,10.0
12,6,32.7,5.09,160.0,1,6.0
14,4,10.0,10.19,122.1,1,6.0
9,2,28.6,7.73,110.7,1,4.0
2,0,32.4,7.26,142.8,0,9.0
16,4,29.4,8.0,113.3,2,12.0
19,8,16.7,9.76,123.8,2,12.0
18,9,35.6,7.41,140.5,2,11.0
15,3,36.2,8.77,127.5,1,13.0
9,0,26.2,7.6,120.2,1,15.0
18,5,30.0,6.49,129.9,2,7.0
10,3,25.2,9.08,148.7,1,11.0
3,1,36.2,8.0,122.6,0,12.0
18,2,32.5,7.18,142.4,2,15.0
7,2,22.7,7.95,139.7,1,3.0
19,7,31.9,8.12,151.8,2,10.0
8,3,26.1,8.53,125.3,1,7.0
18,7,43.7,10.37,123.0,2,18.0
11,2,39.1,7.61,107.8,1,4.0
10,2,31.0,7.6,119.1,1,10.0
6,3,32.6,7.79,136.8,0,9.0
17,5,40.1,6.87,113.7,2,7.0
2,0,30.6,5.93,136.3,0,5.0
10,2,38.1,8.16,159.3,1,9.0
8,1,43.8,8.63,121.1,1,12.0
11,4,32.4,8.0,103.7,1,6.0
6,1,45.2,7.92,121.7,0,19.0
14,3,42.8,6.92,101.5,1,10.0
8,1,34.0,8.3,156.7,1,16.0
4,2,28.4,8.2,131.7,0,7.0
4,1,33.9,8.57,115.4,0,8.0
14,8,30.0,8.0,118.8,1,5.0
6,1,25.7,8.47,129.9,0,10.0
7,1,36.3,9.58,150.2,1,11.0
13,4,23.8,8.69,166.7,1,10.0
7,4,29.3,8.58,100.1,1,6.0
8,2,29.4,5.91,150.9,1,8.0
5,1,21.1,9.26,125.1,0,6.0
7,1,37.3,7.64,155.3,1,5.0
14,6,30.2,8.1,93.3,1,6.0
11,3,32.4,6.47,134.5,1,17.0
20,3,32.4,10.51,121.8,2,11.0
16,3,28.7,5.03,143.2,2,15.0
1,0,24.8,9.79,131.2,0,11.0
8,2,32.3,8.51,130.4,1,7.0
6,3,32.4,5.71,127.9,0,3.0
12,3,37.9,10.44,161.2,1,19.0
6,3,32.5,8.62,126.5,0,8.0
20,6,32.4,5.17,147.3,2,6.0
6,0,32.4,7.49,142.6,0,14.0
11,3,24.1,8.64,147.8,1,10.0
3,0,23.4,10.06,109.7,0,10.0
19,4,36.3,7.51,129.9,2,13.0
19,7,23.9,4.82,136.7,2,4.0
16,5,36.8,9.75,106.2,2,13.0
8,2,39.2,8.6,125.8,1,15.0
2,1,39.4,5.32,175.9,0,12.0
15,6,25.0,8.41,122.2,1,2.0
9,0,39.4,8.54,122.6,1,7.0
20,6,34.6,8.0,139.0,2,7.0
14,6,32.4,8.0,119.2,1,4.0
11,5,30.7,7.27,132.8,1,6.0
20,9,35.8,7.61,121.0,2,14.0
17,7,26.6,8.43,138.0,2,14.0
10,7,34.4,8.95,128.8,1,7.0
1,1,43.6,5.42,169.0,0,10.0
2,1,39.7,8.31,130.9,0,12.0
9,5,32.7,8.59,125.5,1,10.0
12,3,33.9,8.2,150.6,1,12.0
1,0,27.7,7.51,102.2,0,6.0
3,0,27.9,9.7,129.9,0,9.0
15,3,19.7,9.61,110.2,1,8.0
16,7,34.0,7.56,153.8,2,5.0
1,0,37.5,7.9,159.1,0,8.0
11,5,31.4,8.93,119.5,1,12.0
2,2,25.0,9.54,129.9,0,8.0
15,5,32.4,7.02,127.8,1,6.0
17,6,42.7,6.74,142.4,2,9.0
18,4,39.2,8.33,110.0,2,15.0
12,1,32.4,6.65,127.8,1,7.0
13,3,48.4,5.67,123.7,1,11.0
19,3,53.6,7.02,129.9,2,11.0
13,9,28.2,8.5,109.1,1,6.0
9,6,30.0,9.86,132.6,1,7.0
16,6,37.5,7.15,132.2,2,11.0
12,3,24.7,7.85,114.7,1,13.0
17,4,38.8,8.19,131.6,2,12.0
11,1,32.8,7.22,117.1,1,11.0
18,5,35.0,7.13,156.1,2,8.0
1,0,27.4,8.4,127.9,0,17.0
1,1,25.7,6.56,152.0,0,8.0
2,0,16.1,7.08,96.1,0,4.0
12,4,43.9,7.76,129.9,1,9.0
15,4,39.5,8.39,141.9,1,14.0
5,3,37.4,6.18,127.2,0,5.0
4,0,34.8,7.84,119.2,0,12.0
18,7,32.4,6.45,126.9,2,3.0
16,3,26.0,7.18,144.8,2,8.0
13,4,30.0,8.95,105.8,1,9.0
10,4,23.3,7.91,144.0,1,7.0
9,2,18.5,10.0,136.4,1,9.0
1,0,24.2,7.91,124.8,0,7.0
4,2,32.4,9.16,125.6,0,7.0
18,6,32.4,8.95,131.2,2,9.0
7,3,39.3,7.98,163.2,1,13.0
15,8,48.5,6.42,137.0,1,6.0
15,9,37.5,7.87,111.1,1,4.0
7,4,30.6,7.36,121.3,1,6.0
5,1,46.4,7.31,107.1,0,9.0
14,4,19.3,8.19,92.2,1,4.0
2,0,15.4,8.0,129.9,0,5.0
10,2,24.9,6.95,132.4,1,5.0
18,2,38.5,6.79,155.5,2,12.0
15,5,33.3,7.69,149.9,1,7.0
16,4,23.0,7.08,106.9,2,7.0
2,0,32.4,7.16,129.9,0,5.0
4,2,22.1,8.16,111.2,0,7.0
6,1,22.1,7.47,78.4,0,10.0
6,2,44.4,8.01,126.6,0,13.0
4,2,30.9,8.0,146.1,0,11.0
20,9,32.4,7.01,125.0,2,17.0
4,0,24.9,10.45,104.6,0,11.0
15,5,35.9,7.16,113.1,1,3.0
12,3,33.8,5.47,123.4,1,3.0
13,2,39.0,8.41,145.4,1,12.0
5,2,34.0,7.15,126.3,0,8.0
7,4,39.9,8.29,142.7,1,8.0
13,7,36.4,7.89,128.4,1,5.0
6,1,23.3,8.66,134.7,0,7.0
14,3,37.9,8.0,111.2,1,7.0
1,0,32.4,7.73,116.3,0,8.0
2,0,25.8,9.38,104.9,0,12.0
15,5,37.6,5.34,142.0,1,3.0
13,6,32.4,6.41,124.2,1,5.0
1,0,28.1,7.01,129.9,0,3.0
18,4,29.2,5.97,139.6,2,15.0
1,0,20.9,7.42,129.9,0,9.0
20,7,17.6,7.31,113.8,2,6.0
15,3,30.1,9.17,139.6,1,13.0
20,6,38.3,7.89,125.8,2,15.0
19,8,27.4,7.74,87.6,2,8.0
7,1,43.4,7.54,169.1,1,18.0
16,5,30.4,6.74,125.9,2,4.0
5,0,30.4,9.07,134.0,0,4.0
10,3,29.7,9.45,117.5,1,10.0
5,0,39.9,6.55,124.1,0,8.0
10,4,24.3,9.94,133.2,1,8.0
18,6,31.0,7.19,109.1,2,8.0
9,5,27.6,7.1,163.9,1,2.0
2,0,27.5,8.57,146.8,0,4.0
7,2,32.3,8.67,140.3,1,10.0
16,5,31.1,8.0,127.2,2,15.0
11,6,40.4,7.58,114.8,1,8.0
12,4,31.9,9.41,150.6,1,10.0
9,3,36.4,7.25,142.2,1,9.0
6,2,33.4,7.92,122.0,0,5.0
12,7,43.2,10.03,108.3,1,3.0
13,2,29.6,6.4,98.5,1,3.0
18,3,29.6,7.45,130.6,2,9.0
13,1,38.0,8.0,125.0,1,8.0
20,9,29.5,8.63,153.7,2,6.0
17,9,36.0,9.07,149.8,2,15.0
2,1,50.7,6.41,130.8,0,8.0
8,3,24.2,8.39,128.4,1,7.0
8,3,44.3,7.66,107.0,1,8.0
1,0,28.1,10.73,151.2,0,7.0
4,0,42.7,8.97,128.9,0,12.0
16,0,32.4,7.97,142.1,2,18.0
8,3,36.8,8.34,153.5,1,9.0
3,1,30.8,8.07,118.7,0,5.0
6,3,30.0,8.84,113.4,0,6.0
6,4,26.2,6.97,129.9,0,5.0
4,3,32.1,9.64,141.9,0,8.0
3,2,30.5,6.41,124.4,0,6.0
16,5,33.5,8.25,154.8,2,17.0
17,6,20.7,7.01,123.8,2,6.0
10,4,32.2,8.05,136.5,1,7.0
13,3,42.1,9.19,118.6,1,6.0
19,4,39.6,5.95,129.7,2,7.0
17,1,32.2,7.8,124.5,2,12.0
1,0,52.5,6.27,115.0,0,14.0
20,5,27.4,7.66,134.9,2,15.0
2,0,31.3,6.27,117.2,0,7.0
1,0,20.4,8.19,141.5,0,4.0
9,9,28.8,7.49,123.9,1,1.0
15,2,46.3,8.0,95.6,1,14.0
2,2,29.1,9.47,129.9,0,7.0
6,1,19.8,8.01,142.8,0,9.0
6,2,39.0,9.07,175.1,0,13.0
8,4,35.1,9.66,130.4,1,5.0
20,6,32.4,6.89,133.7,2,14.0
7,4,29.6,9.72,139.6,1,16.0
5,2,23.9,7.96,150.4,0,10.0
3,2,30.5,6.83,149.1,0,7.0
4,1,36.4,8.36,136.4,0,7.0
3,1,31.4,7.91,129.3,0,11.0
12,5,35.1,6.31,146.9,1,6.0
9,2,27.7,6.68,128.5,1,3.0
10,6,35.4,9.96,104.2,1,5.0
17,5,32.0,8.33,100.0,2,13.0
12,2,26.4,9.78,124.1,1,9.0
4,2,33.1,7.5,132.4,0,3.0
8,2,32.4,7.04,179.4,1,6.0
7,2,36.9,5.98,127.6,1,8.0
17,6,39.0,9.16,130.9,2,15.0
7,1,32.4,8.49,121.9,1,9.0
3,1,18.9,7.51,142.4,0,7.0
15,4,24.3,7.05,135.6,1,11.0
9,1,26.9,9.35,117.2,1,10.0
2,0,25.6,7.79,109.8,0,11.0
14,0,27.7,7.8,122.0,1,8.0
5,2,39.4,7.28,113.1,0,10.0
18,8,37.6,7.51,129.9,2,18.0
17,4,28.6,8.66,132.8,2,15.0
8,2,36.7,6.3,120.0,1,6.0
12,4,34.6,8.1,159.1,1,8.0
12,3,31.7,8.0,153.2,1,7.0
14,3,41.2,7.9,125.4,1,8.0
2,0,26.7,9.27,110.7,0,8.0
7,2,32.4,9.61,129.4,1,7.0
4,0,23.6,9.08,127.3,0,5.0
14,1,24.0,7.36,128.7,1,12.0
2,0,21.1,7.96,122.0,0,9.0
11,4,24.1,8.41,109.0,1,10.0
15,1,32.7,7.44,130.7,1,8.0
19,3,29.6,7.4,123.0,2,16.0
6,0,32.4,7.32,124.8,0,9.0
1,0,29.6,11.05,131.9,0,13.0
15,2,46.2,7.67,128.6,1,7.0
1,0,22.9,9.28,131.4,0,14.0
2,0,22.0,6.96,122.1,0,9.0
20,5,25.2,10.04,129.9,2,18.0
18,9,31.4,7.55,129.9,2,8.0
15,2,36.1,8.0,129.9,1,11.0
17,3,36.9,5.8,112.2,2,16.0
2,0,39.6,9.34,129.9,0,8.0
2,3,31.1,9.6,104.2,0,7.0
7,1,28.8,6.58,96.1,1,8.0
1,1,45.1,9.41,140.1,0,15.0
18,9,10.0,6.4,155.5,2,7.0
2,0,32.4,8.76,141.2,0,13.0
11,1,35.4,7.65,120.3,1,7.0
18,4,47.0,9.6,95.7,2,18.0
15,6,18.7,8.3,133.8,1,10.0
5,4,28.6,9.12,97.9,0,7.0
10,2,21.1,9.49,128.3,1,10.0
11,5,17.6,7.65,114.0,1,6.0
16,6,30.4,7.97,84.4,2,9.0
9,4,32.4,6.67,159.6,1,4.0
6,2,41.6,7.64,104.9,0,13.0
16,3,27.7,10.31,122.9,2,7.0
18,9,37.3,8.91,127.4,2,7.0
10,3,30.4,6.75,120.6,1,7.0
1,0,36.5,9.96,139.3,0,12.0
11,2,41.2,8.47,115.2,1,9.0
18,5,30.4,9.0,137.6,2,18.0
20,9,40.6,8.59,136.4,2,11.0
9,2,22.3,8.5,102.4,1,6.0
4,0,37.3,5.6,134.7,0,5.0
12,5,40.3,9.33,108.9,1,11.0
17,3,39.4,5.29,106.7,2,15.0
19,9,22.5,9.22,135.8,2,8.0
2,0,30.4,8.12,121.8,0,8.0
6,3,34.4,9.0,137.5,0,13.0
10,3,35.5,8.19,137.6,1,7.0
2,0,32.9,9.25,101.4,0,6.0
18,4,43.4,8.02,144.8,2,14.0
3,1,32.4,8.34,135.7,0,11.0
14,8,30.1,8.49,118.3,1,5.0
19,1,18.5,10.25,127.3,2,13.0
14,3,37.0,8.72,145.4,1,12.0
16,5,36.4,6.42,123.6,2,10.0
6,1,58.8,7.32,172.3,0,9.0
17,4,40.2,8.72,159.8,2,16.0
9,1,34.7,9.51,132.3,1,9.0
2,2,34.0,7.13,125.4,0,2.0
8,1,29.5,10.69,126.3,1,14.0
7,2,33.0,8.21,118.0,1,6.0
11,3,34.2,8.5,132.5,1,6.0
6,1,16.3,6.5,143.8,0,1.0
10,3,33.6,9.34,129.9,1,12.0
9,3,32.8,7.47,142.9,1,6.0
7,1,46.0,7.1,148.7,1,10.0
14,3,30.9,7.62,141.4,1,6.0
7,0,25.9,9.66,127.4,1,9.0
16,4,34.1,8.56,129.9,2,14.0
6,4,32.6,6.93,156.0,0,6.0
18,5,32.4,7.36,128.8,2,6.0
8,2,21.8,9.69,130.5,1,6.0
1,0,30.8,8.0,172.7,0,10.0
3,1,27.4,8.67,136.1,0,12.0
17,7,30.3,8.97,129.9,2,9.0
18,4,37.9,3.9,147.5,2,4.0
5,0,26.6,9.52,138.0,0,17.0
13,8,30.2,6.98,116.9,1,3.0
12,2,36.3,7.57,107.9,1,11.0
3,0,29.8,9.85,134.8,0,10.0
10,1,52.9,9.74,128.8,1,20.0
14,5,34.0,8.59,105.1,1,12.0
20,6,22.1,8.87,128.2,2,14.0
17,2,25.3,9.17,127.0,2,14.0
2,1,24.5,9.72,128.8,0,14.0
5,1,25.4,9.87,139.8,0,17.0
9,4,36.3,8.13,94.8,1,7.0
4,1,23.1,7.12,107.8,0,8.0
12,3,29.4,7.69,120.3,1,5.0
1,0,41.1,8.15,156.5,0,5.0
3,3,27.8,7.94,177.4,0,8.0
1,1,37.4,6.79,130.1,0,8.0
6,2,18.5,8.52,130.9,0,4.0
16,7,29.0,6.12,81.1,2,8.0
4,5,24.9,8.1,148.1,0,3.0
20,7,34.4,8.0,139.0,2,14.0
6,1,23.7,8.14,135.7,0,8.0
1,0,48.6,9.02,105.1,0,11.0
7,1,18.9,8.86,169.6,1,9.0
15,7,41.1,10.67,160.4,1,8.0
3,1,39.0,7.38,129.9,0,9.0
2,2,34.5,8.34,149.8,0,7.0
17,8,32.4,8.26,131.0,2,12.0
12,2,46.8,8.2,129.9,1,8.0
7,2,51.8,6.48,103.9,1,8.0
16,3,30.3,6.58,84.5,2,11.0
17,6,33.3,8.01,104.6,2,9.0
8,3,27.6,6.11,113.9,1,5.0
12,3,22.6,7.6,117.1,1,4.0
1,0,35.7,7.22,139.0,0,11.0
7,2,34.0,7.64,124.9,1,8.0
12,5,19.1,9.36,129.9,1,8.0
4,1,35.6,6.71,106.3,0,7.0
20,9,34.3,9.04,104.6,2,11.0
20,4,27.2,7.31,130.8,2,7.0
6,0,26.7,7.46,119.2,0,15.0
8,2,35.4,8.56,129.9,1,15.0
4,3,44.9,7.67,140.9,0,9.0
11,8,35.2,6.93,162.8,1,13.0
3,0,38.2,7.56,129.6,0,7.0
8,1,25.3,5.87,166.3,1,8.0
12,1,28.7,8.46,138.1,1,10.0
13,5,36.9,4.28,129.9,1,8.0
12,3,21.1,9.07,151.1,1,10.0
5,1,33.7,8.74,144.4,0,18.0
16,3,35.9,9.92,114.0,2,7.0
14,1,32.4,10.62,151.7,1,10.0
16,8,34.6,9.12,129.9,2,8.0
10,2,32.5,7.25,136.0,1,10.0
18,5,27.0,10.61,132.7,2,15.0
8,3,22.6,6.57,152.9,1,4.0
17,5,31.3,5.72,137.9,2,7.0
5,4,42.4,10.22,102.3,0,9.0
5,4,40.2,8.72,171.8,0,10.0
11,4,29.2,5.75,146.7,1,6.0
12,2,29.1,6.37,119.0,1,6.0
15,9,32.4,8.66,107.3,1,7.0
6,1,28.5,6.96,129.9,0,10.0
18,6,34.3,7.13,109.6,2,11.0
7,4,40.5,10.36,146.0,1,5.0
11,4,50.1,10.58,151.4,1,15.0
19,9,25.4,8.18,117.0,2,17.0
11,3,37.2,8.0,115.2,1,6.0
14,6,36.3,9.08,120.6,1,6.0
19,8,29.4,7.33,110.2,2,8.0
20,5,23.8,5.32,134.6,2,12.0
10,2,32.4,4.69,137.4,1,5.0
9,4,49.0,7.91,144.5,1,15.0
4,0,34.2,9.06,113.3,0,14.0
11,4,25.7,8.02,146.8,1,4.0
19,4,30.7,8.97,110.2,2,10.0
10,1,22.9,9.09,146.8,1,13.0
7,1,32.1,9.66,100.3,1,10.0
3,1,37.5,8.22,161.4,0,14.0
8,1,26.5,8.33,119.6,1,10.0
5,4,10.0,7.96,142.0,0,7.0
20,7,34.2,7.69,143.6,2,10.0
11,2,28.0,6.11,104.6,1,6.0
3,3,26.0,9.41,146.7,0,10.0
2,0,25.9,7.54,119.0,0,9.0
18,2,35.2,7.47,123.9,2,12.0
19,1,28.7,7.35,116.6,2,7.0
16,1,39.4,6.39,129.9,2,16.0
3,0,39.6,7.9,106.6,0,9.0
2,0,29.8,8.62,138.6,0,10.0
4,1,27.8,7.15,117.5,0,9.0
16,4,33.0,9.25,151.8,2,12.0
16,4,30.8,7.56,176.4,2,13.0
17,9,18.0,6.16,117.4,2,7.0
2,0,47.3,9.65,132.8,0,22.0
4,1,37.7,8.24,122.3,0,13.0
19,6,28.3,8.0,129.9,2,10.0
19,7,16.7,9.06,125.0,2,11.0
15,5,30.6,6.86,148.1,1,14.0
3,1,27.3,7.37,122.0,0,7.0
2,0,31.5,9.24,174.9,0,16.0
2,0,14.7,8.0,86.2,0,4.0
14,6,28.2,8.08,137.5,1,10.0
17,9,28.7,7.25,129.8,2,15.0
13,3,30.5,10.02,129.1,1,13.0
6,2,30.1,7.25,135.7,0,10.0
16,6,32.4,8.39,131.2,2,14.0
2,0,44.2,8.0,134.4,0,7.0
17,4,27.9,8.32,138.2,2,13.0
18,7,24.7,6.87,165.0,2,11.0
15,4,18.2,7.55,74.7,1,7.0
18,5,27.9,7.25,166.9,2,9.0
12,4,20.8,8.79,181.2,1,7.0
10,0,39.7,8.2,95.0,1,11.0
7,2,32.4,9.06,131.0,1,10.0
19,9,39.5,7.01,157.4,2,13.0
14,5,43.7,7.75,148.4,1,9.0
4,2,25.1,8.75,163.5,0,20.0
20,9,29.2,9.03,137.4,2,11.0
2,0,42.7,6.27,89.3,0,8.0
12,0,33.5,8.38,156.1,1,11.0
4,1,36.2,7.02,142.7,0,6.0
14,4,40.3,9.09,159.3,1,12.0
9,0,39.2,10.23,129.9,1,15.0
9,1,35.3,4.87,105.7,1,6.0
14,5,43.2,7.21,130.3,1,10.0
16,4,31.5,8.32,156.7,2,15.0
8,0,32.4,8.0,162.2,1,14.0
20,8,30.6,9.13,115.5,2,8.0
10,4,40.2,8.09,121.9,1,8.0
4,3,26.4,7.36,187.4,0,9.0
1,1,18.5,6.78,118.9,0,4.0
5,0,37.2,6.57,143.5,0,10.0
14,7,23.8,8.0,121.0,1,3.0
11,2,23.0,7.32,129.9,1,7.0
7,1,42.1,8.46,112.7,1,6.0
10,2,39.7,7.81,113.2,1,13.0
17,5,29.3,7.22,122.6,2,7.0
12,6,10.0,6.79,119.1,1,2.0
2,1,36.3,7.16,123.9,0,10.0
1,1,37.3,7.32,140.5,0,5.0
10,3,36.1,7.1,167.8,1,12.0
9,2,35.8,8.81,118.2,1,11.0
18,7,30.5,9.64,110.2,2,10.0
12,9,28.7,6.59,130.2,1,9.0
16,4,23.2,9.34,113.0,2,8.0
12,4,26.4,8.83,97.3,1,6.0
7,1,34.6,8.22,151.3,1,6.0
14,3,34.7,9.83,131.6,1,12.0
13,3,38.3,8.0,133.6,1,12.0
15,3,20.7,8.48,91.5,1,8.0
4,1,18.7,8.15,118.3,0,9.0
13,3,29.0,8.06,101.7,1,9.0
6,2,23.8,8.55,129.6,0,8.0
16,4,33.5,8.06,132.7,2,7.0
16,4,21.5,8.56,132.7,2,9.0
13,1,41.4,7.2,116.7,1,8.0
19,6,25.4,7.23,112.9,2,6.0
11,3,44.7,7.19,126.1,1,7.0
1,1,36.2,7.56,137.1,0,4.0
13,4,23.6,9.22,118.4,1,4.0
16,2,48.8,7.45,111.3,2,11.0
3,0,34.1,8.78,112.1,0,6.0
3,0,33.3,8.32,116.8,0,11.0
6,2,31.5,7.47,120.9,0,11.0
17,9,35.7,8.0,108.0,2,11.0
11,3,36.2,8.88,121.1,1,14.0
20,6,25.1,8.0,154.7,2,7.0
18,3,32.4,7.9,124.1,2,16.0
12,3,32.9,8.11,105.2,1,6.0
14,2,36.7,6.16,84.8,1,4.0
7,6,36.8,7.01,166.7,1,12.0
2,0,33.3,8.56,152.8,0,13.0
8,2,27.6,6.1,135.7,1,14.0
12,2,27.2,7.1,153.3,1,10.0
4,2,22.5,7.53,140.6,0,9.0
5,4,36.7,11.48,128.5,0,16.0
1,0,27.1,8.81,105.2,0,8.0
15,2,30.5,9.32,129.9,1,16.0
18,5,33.9,8.0,121.3,2,13.0
17,5,32.0,8.43,122.4,2,12.0
8,3,32.0,5.89,130.7,1,3.0
12,4,24.8,7.6,131.1,1,5.0
20,6,34.2,8.61,141.5,2,16.0
12,4,29.5,6.3,139.2,1,5.0
6,1,31.3,8.47,118.5,0,17.0
7,1,41.3,8.57,130.5,1,7.0
15,7,36.0,8.0,140.9,1,8.0
9,6,32.4,7.0,116.8,1,2.0
17,6,30.8,7.14,158.9,2,10.0
18,3,44.8,7.58,129.6,2,14.0
1,0,29.5,7.62,162.0,0,15.0
15,8,32.3,8.61,129.9,1,3.0
8,2,37.3,7.36,143.1,1,7.0
11,1,33.7,9.92,112.2,1,9.0
6,0,29.0,9.91,117.3,0,15.0
8,4,26.1,8.28,148.1,1,7.0
7,2,31.9,7.59,125.4,1,10.0
2,0,37.3,7.36,181.9,0,15.0
16,5,42.6,8.38,140.4,2,7.0
3,0,20.3,8.59,129.9,0,9.0
8,3,46.1,7.76,129.9,1,5.0
4,1,29.7,7.53,125.3,0,13.0
4,0,39.4,8.42,146.6,0,16.0
8,0,26.1,8.08,124.1,1,12.0
19,4,19.1,7.31,138.1,2,14.0
19,5,21.5,8.14,134.0,2,10.0
8,2,29.4,7.27,131.6,1,10.0
11,4,36.2,7.1,150.8,1,12.0
20,9,32.2,7.99,93.9,2,5.0
5,0,30.0,7.31,132.0,0,9.0
19,6,40.9,7.12,116.0,2,16.0
3,0,32.0,9.25,103.0,0,9.0
5,2,34.2,7.53,113.2,0,10.0
7,2,56.9,10.21,117.6,1,14.0
1,1,31.9,8.75,125.3,0,7.0
17,3,26.4,7.02,136.7,2,14.0
18,5,35.8,9.39,140.8,2,13.0
8,2,37.9,8.0,121.8,1,5.0
17,0,34.4,10.37,161.7,2,16.0
16,7,33.3,8.0,122.6,2,9.0
17,8,43.9,8.65,91.1,2,12.0
17,6,42.9,8.04,123.1,2,13.0
12,2,31.1,8.32,130.9,1,6.0
3,0,26.9,8.0,64.5,0,7.0
19,5,35.4,6.89,154.1,2,12.0
13,9,26.8,8.41,128.0,1,7.0
19,7,39.1,9.23,107.0,2,11.0
20,4,35.4,6.57,110.8,2,13.0
4,0,53.4,9.85,145.2,0,18.0
9,2,43.8,8.72,147.7,1,10.0
4,0,23.4,7.48,117.0,0,9.0
2,2,27.8,7.45,102.9,0,14.0
20,8,16.7,10.24,132.6,2,19.0
19,9,14.9,9.13,136.3,2,14.0
19,8,32.9,9.37,141.3,2,12.0
18,3,22.5,7.7,118.7,2,14.0
13,4,45.1,8.67,127.6,1,5.0
11,6,41.3,8.42,129.9,1,15.0
20,7,29.8,7.79,129.9,2,13.0
12,1,29.4,8.13,156.6,1,9.0
13,1,43.9,9.33,162.0,1,13.0
5,2,45.7,9.92,156.0,0,11.0
15,3,24.5,7.7,166.3,1,9.0
17,6,23.5,8.0,150.3,2,5.0
14,6,29.6,9.97,118.2,1,9.0
10,4,35.4,9.99,160.7,1,8.0
